null1,null2,bsA
-94210.198532,-94210.198533,-94210.085889
-95010.036692,-95009.816962,-95009.736531
-94904.527242,-94900.184052,-94898.365306
-94760.917658,-94759.920805,-94759.920805
-94521.462535,-94521.319460,-94521.319460
-95299.994819,-95298.473840,-95298.473840
-95485.288667,-95484.024798,-95484.024798
-95190.988928,-95190.888821,-95190.873173
-95225.956471,-95225.956471,-95225.725746
-94954.603938,-94954.606109,-94954.604547
-94327.307572,-94327.319160,-94327.174025
-95008.547193,-95008.153880,-95008.131858
-95337.730555,-95337.730555,-95337.725023
-94985.342874,-94985.360751,-94985.351123
-95215.578872,-95215.579134,-95215.578872
-97055.880650,-97055.804406,-97055.749140
-95421.971461,-95421.971526,-95420.624536
-95606.666253,-95606.674087,-95606.666256
-94927.060623,-94927.060624,-94927.060620
-94814.660155,-94814.690065,-94814.589334
-94513.793528,-94513.793528,-94513.327782
-95634.685993,-95633.882462,-95633.469155
-94710.767463,-94710.767463,-94710.767464
-95071.213559,-95071.213611,-95071.213674
-94658.331192,-94656.366265,-94656.366265
-94995.198649,-94995.245649,-94995.218234
-94572.642508,-94572.479189,-94571.829837
-95409.327846,-95409.316312,-95409.314142
-95428.981137,-95428.981315,-95428.981138
-95578.247180,-95578.247180,-95578.245664
-95905.580925,-95905.424180,-95905.496236
-95975.641928,-95975.094077,-95972.640622
-95111.991953,-95111.066810,-95108.824422
-95770.224508,-95769.561783,-95768.547121
-94915.363301,-94915.179914,-94915.179914
-94337.165541,-94337.065420,-94337.065435
-94296.428067,-94296.428068,-94294.528505
-94684.288023,-94684.288025,-94684.259430
-94217.641449,-94217.304444,-94214.380540
-95328.251463,-95328.251013,-95328.237690
-95341.401888,-95341.401887,-95341.401889
-94905.218700,-94905.218704,-94905.218703
-96033.889434,-96033.889436,-96033.782740
-94172.065314,-94172.036053,-94172.035776
-94842.170065,-94842.170066,-94842.170065
-92903.911523,-92903.644462,-92903.563006
-95066.654713,-95066.455605,-95066.455605
-95016.507434,-95016.507434,-95016.507435
-96024.841598,-96022.938199,-96021.267287
-94963.592676,-94963.592676,-94963.592676
-94997.737267,-94997.608240,-94997.608240
-95158.233206,-95157.016196,-95157.016196
-94125.014565,-94124.764528,-94124.765695
-95176.175787,-95176.184347,-95176.208154
-94853.458878,-94853.458878,-94853.458878
-94173.336013,-94173.179504,-94173.087473
-95362.737871,-95362.541280,-95362.541281
-94634.759879,-94634.383916,-94634.760467
-95287.743944,-95287.712416,-95287.714588
-93296.543821,-93296.543821,-93296.215445
-95554.426948,-95554.427006,-95554.426963
-94827.655344,-94827.656815,-94827.655585
-94527.813378,-94527.813378,-94527.813378
-94887.887772,-94887.651965,-94887.200920
-94183.500205,-94183.325367,-94182.874415
-94660.501072,-94660.501071,-94656.953850
-94466.097531,-94466.097532,-94466.097532
-95030.286163,-95029.578236,-95029.578236
-94858.825941,-94857.536323,-94857.536320
-95039.928623,-95039.928624,-95039.928623
-95125.041904,-95125.051583,-95125.051051
-96033.950358,-96033.654189,-96033.654189
-95362.902781,-95362.856299,-95362.856299
-94374.710498,-94374.420615,-94374.273969
-94878.112525,-94874.935329,-94874.810069
-94551.325889,-94551.331461,-94547.864320
-95641.694371,-95640.210263,-95639.216383
-95883.417223,-95882.694277,-95882.694277
-94211.931383,-94211.557479,-94211.394718
-94918.906872,-94918.906872,-94915.839350
-95083.799952,-95083.799953,-95083.347682
-93815.855994,-93814.958871,-93814.958871
-94238.618709,-94236.881907,-94236.881907
-94508.022675,-94507.965657,-94507.782617
-94147.862942,-94147.418267,-94147.024011
-94996.951193,-94996.940392,-94996.940392
-94980.040759,-94979.679807,-94979.582438
-94776.992123,-94776.537987,-94776.537987
-93335.911173,-93335.919872,-93335.802520
-95440.900548,-95440.900549,-95440.862670
-94528.338408,-94528.338410,-94528.338409
-94331.760120,-94330.724247,-94330.724247
-95849.660434,-95848.390200,-95848.375894
-94667.973790,-94667.941409,-94667.973790
-93988.979439,-93988.979439,-93988.660545
-95094.291795,-95094.291796,-95094.291796
-95810.272417,-95810.272429,-95810.270135
-94813.448457,-94813.315453,-94813.304596
-94404.727645,-94403.964711,-94403.778132
-95404.230313,-95404.230327,-95404.239129
