null1,null2,bsA
-80745.826934,-80745.757708,-80745.324633
-80609.261468,-80608.180855,-80606.989964
-81742.218356,-81742.011694,-81741.990719
-80806.670102,-80806.670102,-80806.670103
-80804.429689,-80804.429689,-80804.429689
-81520.767834,-81520.767834,-81520.767834
-80866.827365,-80866.636686,-80866.636686
-80346.107283,-80346.000981,-80345.872656
-80638.588698,-80637.554863,-80637.554863
-81150.633217,-81149.745788,-81149.732957
-80956.742184,-80956.742184,-80956.742184
-81338.511256,-81337.635012,-81336.769686
-80028.572193,-80028.559866,-80028.214104
-80445.015935,-80445.008408,-80444.582090
-80681.403332,-80679.745114,-80679.421885
-80644.162500,-80644.162500,-80644.162500
-81369.770976,-81369.770976,-81369.770976
-81361.791585,-81361.154388,-81361.154388
-80389.703043,-80389.703043,-80389.703044
-80984.679826,-80983.846917,-80983.874844
-80456.818773,-80456.042950,-80456.042950
-80518.570305,-80518.557231,-80517.775559
-80353.415538,-80353.415538,-80353.415538
-80459.299890,-80457.462482,-80457.434353
-80795.354319,-80795.354320,-80795.354320
-80351.462393,-80351.440276,-80351.440276
-80639.311313,-80639.056916,-80636.243705
-81055.841428,-81055.841428,-81055.841428
-81609.018181,-81609.018178,-81609.018178
-80387.752251,-80387.477698,-80387.427311
-80116.606085,-80116.357012,-80116.357012
-80974.416250,-80974.413645,-80973.186099
-80281.172486,-80279.625873,-80278.121637
-80395.348226,-80394.245669,-80393.943768
-81166.705248,-81166.231212,-81166.083212
-80906.408314,-80906.408314,-80906.408314
-81207.224850,-81207.224850,-81207.224850
-80689.732402,-80689.637124,-80689.202933
-79958.402706,-79958.402706,-79958.402706
-80114.124258,-80113.834716,-80112.011179
-80953.461153,-80953.461153,-80953.461153
-80924.158945,-80924.158945,-80924.158945
-80511.489145,-80511.489145,-80511.489146
-80643.019064,-80643.019064,-80643.019064
-81004.397627,-81004.397627,-81004.397627
-80957.844039,-80957.844039,-80957.844039
-80924.622883,-80924.622884,-80924.622883
-81154.634087,-81154.419764,-81154.419764
-80719.377096,-80719.377096,-80719.377096
-80801.021628,-80801.021628,-80801.021628
-80393.523146,-80393.332811,-80392.717401
-80695.129229,-80695.129229,-80695.129229
-81061.564149,-81061.029758,-81061.029758
-80849.001651,-80849.001651,-80849.001651
-81426.950464,-81426.878088,-81426.878088
-80604.913813,-80604.913813,-80604.913808
-81326.565699,-81326.565699,-81326.565699
-80432.347714,-80432.347715,-80432.347714
-80695.611984,-80695.301985,-80695.183358
-81208.330258,-81208.330258,-81208.330258
-80810.883963,-80810.883963,-80810.883963
-80213.938163,-80213.938164,-80213.938164
-80225.492826,-80225.492826,-80225.492826
-81293.312543,-81293.312543,-81293.312543
-81036.846245,-81036.723616,-81036.723616
-80985.495502,-80985.495503,-80985.495502
-80546.210136,-80546.182371,-80546.182371
-80852.584123,-80852.153531,-80852.153531
-80293.256244,-80290.920909,-80290.920909
-80383.656849,-80383.507679,-80383.507679
-81388.618683,-81388.618683,-81388.618684
-81237.138668,-81236.556534,-81236.430337
-80528.042352,-80527.300441,-80527.111863
-80845.772918,-80845.772919,-80845.772918
-80818.250444,-80818.250444,-80818.250444
-80828.715134,-80828.472996,-80828.472996
-80814.327699,-80813.827776,-80813.827776
-80343.772861,-80343.772861,-80343.772861
-80479.415664,-80479.415665,-80479.415665
-81606.487377,-81606.487377,-81606.487377
-80984.961132,-80984.961132,-80984.961132
-80602.757564,-80602.757565,-80602.757564
-80682.499295,-80682.495006,-80682.495006
-80693.610394,-80693.284229,-80693.172672
-80726.100413,-80726.100413,-80726.100413
-80718.574981,-80718.572312,-80718.572312
-80883.415133,-80883.227593,-80883.226784
-80545.725033,-80544.308549,-80544.307196
-80354.418244,-80354.388344,-80354.388343
-81046.423354,-81046.423354,-81046.423355
-81147.827699,-81147.827699,-81147.827699
-80380.813211,-80380.722113,-80380.722113
-81118.789485,-81117.142532,-81117.508807
-80300.874713,-80299.380248,-80298.715013
-81203.585595,-81203.577812,-81203.577812
-81149.616805,-81148.239280,-81148.218193
-80335.844727,-80335.844728,-80335.844728
-81425.688345,-81425.688345,-81425.688345
-80755.484272,-80755.481142,-80755.481142
-80977.639992,-80977.639992,-80977.639992
-80712.981066,-80712.813662,-80712.776853
-80585.244252,-80585.244252,-80585.244252
-80865.748700,-80861.735089,-80860.798118
-80926.707425,-80925.729409,-80925.683840
-81024.524420,-81024.390750,-81024.390801
-80951.365808,-80951.365808,-80951.365808
-80560.290036,-80557.653343,-80557.141159
-81241.533241,-81241.065714,-81239.756058
-80266.577831,-80266.014774,-80265.619177
-80815.563060,-80815.093983,-80815.093983
-80641.829226,-80641.829226,-80641.829226
-80832.875513,-80832.875513,-80832.875513
-81282.354769,-81282.164209,-81282.164209
-81090.747688,-81090.715451,-81089.678056
-80842.426239,-80842.426239,-80842.426239
-81556.307625,-81556.307625,-81556.307625
-80279.926950,-80279.915526,-80278.282469
-80406.286841,-80405.110463,-80404.771152
-80680.532505,-80680.266659,-80679.841345
-80274.528480,-80274.144997,-80274.144997
-80745.122555,-80745.122555,-80745.122555
-80475.620711,-80474.682184,-80472.676029
-81109.924217,-81109.918356,-81109.918356
-81162.428519,-81162.103923,-81162.103923
-80679.282271,-80679.269462,-80679.269308
-80710.161056,-80710.161056,-80710.161056
-81066.467015,-81066.467015,-81066.467015
-81252.351077,-81252.351268,-81252.351523
-81166.273261,-81166.256305,-81166.066523
-80474.071053,-80473.981407,-80473.764163
-80782.534791,-80782.401429,-80782.329508
-80772.556734,-80771.972490,-80771.972490
-80945.151845,-80945.034905,-80945.032513
-80985.124978,-80985.124979,-80985.124979
-80848.350718,-80848.285053,-80848.285053
-80891.401245,-80891.401245,-80891.401246
-81185.984559,-81185.355043,-81185.206779
-81421.661147,-81421.551358,-81421.458420
-80882.246397,-80881.659857,-80881.487036
-81406.000045,-81405.145447,-81405.145447
-80456.148100,-80456.148100,-80456.148100
-80628.827103,-80628.827049,-80628.533819
-80583.232945,-80583.232520,-80578.670222
-80723.509685,-80723.473156,-80723.038930
-81023.702833,-81023.702833,-81023.702833
-81193.651601,-81193.651601,-81193.651601
-80907.584761,-80907.584762,-80907.584762
-80406.425201,-80406.112879,-80403.199786
-80642.323588,-80642.099955,-80642.099955
