p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.744560,0.182630,0.058460,0.014340,0.285920,1.000000,0.285920,1.000000,0.285920,1.000000,1.302030,1.302030
0.714730,0.184970,0.079680,0.020620,0.304800,1.000000,0.304800,1.000000,0.304800,1.000000,1.000000,1.000000
0.672850,0.170270,0.125190,0.031680,0.293810,1.000000,0.293810,1.000000,0.293810,1.000000,1.000000,1.000000
0.743960,0.164150,0.075280,0.016610,0.305910,1.000000,0.305910,1.000000,0.305910,1.000000,1.304680,1.304680
0.626050,0.181190,0.149490,0.043270,0.285600,1.000000,0.285600,1.000000,0.285600,1.000000,1.000000,1.000000
0.713310,0.182860,0.082640,0.021190,0.302990,1.000000,0.302990,1.000000,0.302990,1.000000,1.093910,1.093910
0.789060,0.176670,0.028000,0.006270,0.317760,1.000000,0.317760,1.000000,0.317760,1.000000,1.767730,1.767730
0.750650,0.160650,0.073060,0.015640,0.315660,1.000000,0.315660,1.000000,0.315660,1.000000,1.154350,1.154350
0.710400,0.177930,0.089300,0.022370,0.298910,1.000000,0.298910,1.000000,0.298910,1.000000,1.000000,1.000000
0.698020,0.163920,0.111800,0.026260,0.300670,1.000000,0.300670,1.000000,0.300670,1.000000,1.000000,1.000000
0.670470,0.192310,0.106640,0.030590,0.320830,1.000000,0.320830,1.000000,0.320830,1.000000,1.131530,1.131530
0.685620,0.182720,0.103950,0.027700,0.312230,1.000000,0.312230,1.000000,0.312230,1.000000,1.000000,1.000000
0.680430,0.191470,0.099970,0.028130,0.292120,1.000000,0.292120,1.000000,0.292120,1.000000,1.000000,1.000000
0.731640,0.178470,0.072260,0.017630,0.299540,1.000000,0.299540,1.000000,0.299540,1.000000,1.000000,1.000000
0.700160,0.161030,0.112850,0.025960,0.304830,1.000000,0.304830,1.000000,0.304830,1.000000,1.091000,1.091000
0.728570,0.163360,0.088280,0.019790,0.312110,1.000000,0.312110,1.000000,0.312110,1.000000,1.325640,1.325640
0.724820,0.188880,0.068470,0.017840,0.294960,1.000000,0.294960,1.000000,0.294960,1.000000,1.000000,1.000000
0.725780,0.165900,0.088160,0.020150,0.312220,1.000000,0.312220,1.000000,0.312220,1.000000,1.000000,1.000000
0.719320,0.160460,0.098300,0.021930,0.309210,1.000000,0.309210,1.000000,0.309210,1.000000,1.000000,1.000000
0.782760,0.198660,0.014820,0.003760,0.322340,1.000000,0.322340,1.000000,0.322340,1.000000,9.931200,9.931200
0.727140,0.169540,0.083790,0.019540,0.308630,1.000000,0.308630,1.000000,0.308630,1.000000,1.000000,1.000000
0.778110,0.172890,0.040090,0.008910,0.321170,1.000000,0.321170,1.000000,0.321170,1.000000,1.710480,1.710480
0.682920,0.157670,0.129510,0.029900,0.304810,1.000000,0.304810,1.000000,0.304810,1.000000,1.000000,1.000000
0.694020,0.166250,0.112730,0.027000,0.297920,1.000000,0.297920,1.000000,0.297920,1.000000,1.000000,1.000000
0.700560,0.188010,0.087860,0.023580,0.290300,1.000000,0.290300,1.000000,0.290300,1.000000,1.219580,1.219580
0.752040,0.213310,0.027000,0.007660,0.302350,1.000000,0.302350,1.000000,0.302350,1.000000,2.305310,2.305310
0.748200,0.178300,0.059360,0.014150,0.322990,1.000000,0.322990,1.000000,0.322990,1.000000,1.112220,1.112220
0.748660,0.184180,0.053900,0.013260,0.295730,1.000000,0.295730,1.000000,0.295730,1.000000,1.837790,1.837790
0.706420,0.197410,0.075160,0.021010,0.309730,1.000000,0.309730,1.000000,0.309730,1.000000,1.000000,1.000000
0.720080,0.164390,0.094060,0.021470,0.298080,1.000000,0.298080,1.000000,0.298080,1.000000,1.000000,1.000000
0.701780,0.184140,0.090360,0.023710,0.304740,1.000000,0.304740,1.000000,0.304740,1.000000,1.445020,1.445020
0.690310,0.178750,0.104010,0.026930,0.292770,1.000000,0.292770,1.000000,0.292770,1.000000,1.062660,1.062660
0.698660,0.168730,0.106810,0.025800,0.296290,1.000000,0.296290,1.000000,0.296290,1.000000,1.103140,1.103140
0.673170,0.176840,0.118780,0.031200,0.301640,1.000000,0.301640,1.000000,0.301640,1.000000,1.000000,1.000000
0.708700,0.172760,0.095300,0.023230,0.298300,1.000000,0.298300,1.000000,0.298300,1.000000,1.140890,1.140890
0.765080,0.165040,0.057480,0.012400,0.316820,1.000000,0.316820,1.000000,0.316820,1.000000,1.270950,1.270950
0.657820,0.177520,0.129660,0.034990,0.280090,1.000000,0.280090,1.000000,0.280090,1.000000,1.000000,1.000000
0.687610,0.171210,0.113030,0.028140,0.299620,1.000000,0.299620,1.000000,0.299620,1.000000,1.000000,1.000000
0.709320,0.156170,0.110240,0.024270,0.297260,1.000000,0.297260,1.000000,0.297260,1.000000,1.052230,1.052230
0.759640,0.163820,0.062960,0.013580,0.306190,1.000000,0.306190,1.000000,0.306190,1.000000,1.668200,1.668200
0.692230,0.171600,0.109120,0.027050,0.302970,1.000000,0.302970,1.000000,0.302970,1.000000,1.000000,1.000000
0.693890,0.171620,0.107820,0.026670,0.301360,1.000000,0.301360,1.000000,0.301360,1.000000,1.000000,1.000000
0.664230,0.150580,0.150970,0.034220,0.297370,1.000000,0.297370,1.000000,0.297370,1.000000,1.054010,1.054010
